Date,T_ambient,T_trunk1,T_trunk4,T_exhaust2,T_tank1_bottom,T_tank1_top,T_zone1,T_zone2,T_pool1,V_trunk,Pyranometer,MD_zone1,MD_zone2,MD_exhaust1,Blower,P_tank1,P_pool1,T_zone3,T_zone4,MD_fresh,E_air_array,E_air_dhw,E_air_space,E_air_pool,E_night_flush,E_air_space2,E_night_flush2,E_pv_array,E_home,Vent,Pv_volts,Pv_volts2,Pv_volts3,Pv_volts4,Pv_amps,Pv_amps2,Pv_amps3,Pv_amps4,Pv_status,Pv_status2,Pv_status3,Pv_status4,Z_resets,Alerts,T_inverter,T_inverter2,T_inverter3,T_inverter4,E_inverter,E_inverter2,E_inverter3,E_inverter4,Th_fan,Th1_hvac,Th2_hvac,Th3_hvac,Th4_hvac,Th1_mode,Th2_mode,Th3_mode,Th4_mode,Th1_setpoint,Th2_setpoint,Th3_setpoint,Th4_setpoint,E_pv_life,E_dhw_life,E_space_life,E_night_life,E_pool_life
Wed Jul  6 04:33:52 2016,999.0,36.9,34.7,34.7,73.1,76.2,26.1,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 04:48:52 2016,999.0,36.7,34.4,34.4,73.0,76.1,26.0,27.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 05:03:52 2016,999.0,36.4,34.3,34.3,72.8,76.1,25.5,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 05:18:52 2016,999.0,36.2,34.1,34.1,72.7,76.0,25.5,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 05:33:52 2016,999.0,36.0,33.9,33.9,72.6,75.9,25.8,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 05:48:52 2016,999.0,35.8,33.7,33.7,72.4,75.9,25.8,26.5,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 06:03:52 2016,999.0,35.6,33.6,33.6,72.3,75.8,25.8,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 06:18:52 2016,999.0,35.4,33.4,33.4,72.2,75.7,25.8,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 06:33:52 2016,999.0,35.3,33.3,33.3,72.0,75.7,26.1,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 06:48:52 2016,999.0,35.1,33.2,33.2,71.9,75.6,26.1,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 07:03:40 2016,999.0,35.0,33.0,33.0,71.8,75.6,26.1,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 07:18:40 2016,999.0,34.8,32.8,32.8,71.6,75.5,26.1,26.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 07:33:40 2016,999.0,34.7,32.7,32.7,71.5,75.4,26.1,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 07:48:40 2016,999.0,34.5,32.5,32.5,71.4,75.4,26.1,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 08:03:40 2016,999.0,34.4,32.5,32.5,71.3,75.3,26.1,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 08:18:40 2016,999.0,34.2,32.5,32.5,71.1,75.2,26.3,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 08:33:40 2016,999.0,34.1,32.2,32.2,71.0,75.2,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 08:48:40 2016,999.0,34.0,32.2,32.2,70.9,75.1,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 09:03:40 2016,999.0,33.9,32.1,32.1,70.8,75.1,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 09:18:40 2016,999.0,33.8,32.0,32.0,70.7,75.0,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 09:33:40 2016,999.0,33.7,32.0,32.0,70.5,74.9,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 09:48:40 2016,999.0,33.6,31.8,31.8,70.4,74.9,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 10:03:40 2016,999.0,33.5,31.7,31.7,70.3,74.8,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 10:18:40 2016,999.0,33.4,31.7,31.7,70.2,74.7,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 10:33:40 2016,999.0,33.3,31.5,31.5,70.1,74.7,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 10:48:40 2016,999.0,33.2,31.4,31.4,69.9,74.6,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 11:03:40 2016,999.0,33.1,31.4,31.4,69.8,74.6,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 11:18:40 2016,999.0,33.0,31.4,31.4,69.7,74.5,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,52.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,1,24.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 11:33:40 2016,999.0,32.9,31.3,31.3,69.6,74.4,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,291.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,24.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 11:48:40 2016,999.0,32.8,31.2,31.2,69.5,74.4,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,356.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,24.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 12:03:40 2016,999.0,32.8,31.2,31.2,69.4,74.3,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0,315.65,0.00,0.00,0.00,0.02,0.00,0.00,0.00,3,0,0,0,1,0,24.00,0.00,0.00,0.00,0.001,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.578,2313.437,0.000,0.000,0.000
Wed Jul  6 12:18:40 2016,999.0,32.7,31.0,31.0,69.3,74.2,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,0.0000,0,293.44,0.00,0.00,0.00,0.18,0.00,0.00,0.00,3,0,0,0,1,0,25.00,0.00,0.00,0.00,0.013,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.590,2313.437,0.000,0.000,0.000
Wed Jul  6 12:33:40 2016,999.0,32.6,30.9,30.9,69.2,74.2,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0196,0.0000,0,302.86,0.00,0.00,0.00,0.26,0.00,0.00,0.00,4,0,0,0,1,0,26.00,0.00,0.00,0.00,0.032,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.609,2313.437,0.000,0.000,0.000
Wed Jul  6 12:48:40 2016,999.0,32.5,30.9,30.9,69.1,74.1,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0573,0.0000,0,357.55,0.00,0.00,0.00,0.66,0.00,0.00,0.00,4,0,0,0,1,0,27.00,0.00,0.00,0.00,0.091,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.668,2313.437,0.000,0.000,0.000
Wed Jul  6 13:03:40 2016,999.0,32.5,30.9,30.9,69.0,74.0,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1238,0.0000,0,368.77,0.00,0.00,0.00,1.39,0.00,0.00,0.00,4,0,0,0,1,0,28.00,0.00,0.00,0.00,0.201,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.778,2313.437,0.000,0.000,0.000
Wed Jul  6 13:18:40 2016,999.0,32.4,30.7,30.7,68.9,74.0,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1290,0.0000,0,243.23,0.00,0.00,0.00,1.47,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.407,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.984,2313.437,0.000,0.000,0.000
Wed Jul  6 13:33:40 2016,999.0,32.4,30.6,30.6,68.8,73.9,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2721,0.0000,0,334.62,0.00,0.00,0.00,3.15,0.00,0.00,0.00,4,0,0,0,1,0,33.00,0.00,0.00,0.00,0.701,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7627.278,2313.437,0.000,0.000,0.000
Wed Jul  6 13:48:40 2016,999.0,32.4,30.6,30.6,68.7,73.9,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2916,0.0000,0,332.69,0.00,0.00,0.00,3.40,0.00,0.00,0.00,4,0,0,0,1,0,34.00,0.00,0.00,0.00,1.016,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7627.593,2313.437,0.000,0.000,0.000
Wed Jul  6 14:03:40 2016,999.0,32.4,30.4,30.4,68.6,73.8,26.4,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2856,0.0000,0,351.05,0.00,0.00,0.00,3.38,0.00,0.00,0.00,4,0,0,0,1,0,35.00,0.00,0.00,0.00,1.311,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7627.888,2313.437,0.000,0.000,0.000
Wed Jul  6 14:18:40 2016,999.0,32.4,30.4,30.4,68.5,73.8,26.7,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1267,0.0000,0,201.83,0.00,0.00,0.00,1.48,0.00,0.00,0.00,4,0,0,0,1,1,36.00,0.00,0.00,0.00,1.625,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7628.202,2313.437,0.000,0.000,0.000
Wed Jul  6 14:33:40 2016,999.0,32.4,30.4,30.4,68.4,73.7,26.7,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3875,0.0000,0,323.48,0.00,0.00,0.00,4.67,0.00,0.00,0.00,4,0,0,0,1,0,38.00,0.00,0.00,0.00,2.039,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7628.616,2313.437,0.000,0.000,0.000
Wed Jul  6 14:48:40 2016,999.0,32.4,30.6,30.6,68.3,73.6,26.7,27.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4305,0.0000,0,343.84,0.00,0.00,0.00,5.22,0.00,0.00,0.00,4,0,0,0,1,0,39.00,0.00,0.00,0.00,2.476,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7629.053,2313.437,0.000,0.000,0.000
Wed Jul  6 15:03:40 2016,999.0,37.3,37.2,37.2,68.2,73.6,26.1,27.1,999.0,1.1664, 0,0.00,0.00,0.00,22.0,0.00,0.00,999.0,999.0,0.00,0.0370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4653,0.0000,0,338.99,0.00,0.00,0.00,5.72,0.00,0.00,0.00,4,0,0,0,1,0,41.00,0.00,0.00,0.00,2.937,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7629.514,2313.437,0.000,0.000,0.000
Wed Jul  6 15:18:40 2016,999.0,70.4,69.2,69.2,68.1,73.5,25.6,26.7,999.0,6.2066, 0,0.00,0.00,0.00,90.0,6.89,0.00,999.0,999.0,0.00,0.1508,0.0305,0.0000,0.0000,0.0000,0.0000,0.0000,0.4678,0.0000,0,326.26,0.00,0.00,0.00,5.77,0.00,0.00,0.00,4,0,0,0,1,0,41.00,0.00,0.00,0.00,3.418,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7629.995,2313.467,0.000,0.000,0.000
Wed Jul  6 15:33:40 2016,999.0,75.5,71.8,71.8,71.2,73.5,26.0,26.4,999.0,6.2066, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.3732,0.3732,0.0000,0.0000,0.0000,0.0000,0.0000,0.4550,0.0000,0,311.96,0.00,0.00,0.00,5.67,0.00,0.00,0.00,4,0,0,0,1,1,42.00,0.00,0.00,0.00,3.900,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7630.477,2313.841,0.000,0.000,0.000
Wed Jul  6 15:48:40 2016,999.0,76.6,72.8,72.8,72.7,73.1,26.4,26.7,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.3760,0.3760,0.0000,0.0000,0.0000,0.0000,0.0000,0.5080,0.0000,0,318.47,0.00,0.00,0.00,6.43,0.00,0.00,0.00,4,0,0,0,1,1,43.00,0.00,0.00,0.00,4.411,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7630.988,2314.217,0.000,0.000,0.000
Wed Jul  6 16:03:40 2016,999.0,77.4,73.4,73.4,73.3,73.4,26.5,26.9,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4026,0.4026,0.0000,0.0000,0.0000,0.0000,0.0000,0.4967,0.0000,0,308.37,0.00,0.00,0.00,6.27,0.00,0.00,0.00,4,0,0,0,1,1,43.00,0.00,0.00,0.00,4.934,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7631.511,2314.619,0.000,0.000,0.000
Wed Jul  6 16:18:40 2016,999.0,77.7,73.8,73.8,73.7,73.8,26.7,26.9,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.3995,0.3995,0.0000,0.0000,0.0000,0.0000,0.0000,0.3786,0.0000,0,251.07,0.00,0.00,0.00,4.80,0.00,0.00,0.00,4,0,0,0,1,1,43.00,0.00,0.00,0.00,5.437,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7632.014,2315.019,0.000,0.000,0.000
